turker    	 adjective     	 response 	 mean  	 onestdev 	 respdev          	 had_negative     logrespdev
T_8742789 	 substantial   	 3315     	 3030  	 170      	 1.67647058824    	 noNeg            0.516690743221196
T_2427075 	 substantial   	 6450     	 5950  	 355      	 1.40845070423    	 noNeg            0.342490308950076
T_510223  	 substantial   	 2220     	 1720  	 400      	 1.25             	 noNeg            0.22314355131421
T_1675902 	 substantial   	 8350     	 8190  	 170      	 0.941176470588   	 noNeg            -0.0606246218166846
T_7624491 	 substantial   	 6000     	 5390  	 350      	 1.74285714286    	 noNeg            0.555525802685537
T_2034040 	 substantial   	 6760     	 6700  	 70       	 0.857142857143   	 noNeg            -0.154150679827091
T_6720730 	 substantial   	 9400     	 9200  	 120      	 1.66666666667    	 noNeg            0.510825623767991
T_7013858 	 substantial   	 7850     	 7660  	 210      	 0.904761904762   	 noNeg            -0.100083458556877
T_1138011 	 substantial   	 3310     	 2330  	 495      	 1.9797979798     	 noNeg            0.682994809096948
T_7329991 	 substantial   	 3600     	 2920  	 390      	 1.74358974359    	 noNeg            0.555946059046608
T_1859424 	 substantial   	 1600     	 1060  	 335      	 1.61194029851    	 noNeg            0.477438607734828
T_4211578 	 substantial   	 3650     	 2880  	 410      	 1.87804878049    	 noNeg            0.630233355150545
T_5611642 	 substantial   	 9950     	 9720  	 195      	 1.17948717949    	 noNeg            0.16507975036184
T_6630299 	 substantial   	 8100     	 7620  	 190      	 2.52631578947    	 noNeg            0.926762031739992
T_162563  	 substantial   	 3105     	 3080  	 20       	 1.25             	 noNeg            0.22314355131421
T_3020286 	 substantial   	 6000     	 5430  	 360      	 1.58333333333    	 noNeg            0.459532329376335
T_9305725 	 substantial   	 3800     	 3400  	 355      	 1.12676056338    	 noNeg            0.119346757632316
T_5601353 	 impressive    	 4400     	 3980  	 320      	 1.3125           	 noNeg            0.271933715483642
T_6488190 	 impressive    	 8600     	 7970  	 420      	 1.5              	 noNeg            0.405465108108165
T_2710047 	 impressive    	 2400     	 2370  	 20       	 1.5              	 noNeg            0.405465108108165
T_4882119 	 impressive    	 7000     	 6300  	 380      	 1.84210526316    	 noNeg            0.610909082324116
T_9986200 	 impressive    	 1350     	 1090  	 130      	 2                	 noNeg            0.693147180559945
T_7511839 	 impressive    	 5080     	 5020  	 35       	 1.71428571429    	 noNeg            0.538996500735187
T_4301390 	 impressive    	 5678     	 5520  	 115      	 1.37391304348    	 noNeg            0.317662904664983
T_5296932 	 impressive    	 3310     	 2960  	 160      	 2.1875           	 noNeg            0.782759339249632
T_5800342 	 impressive    	 10800    	 10140 	 350      	 1.88571428571    	 noNeg            0.634306680534739
T_7742505 	 impressive    	 4200     	 3040  	 395      	 2.93670886076    	 noNeg            1.07728951919946
T_3464145 	 impressive    	 4575     	 4310  	 245      	 1.08163265306    	 noNeg            0.0784716154403634
T_6678082 	 impressive    	 2987     	 2340  	 380      	 1.70263157895    	 noNeg            0.532175041782015
T_3329879 	 impressive    	 6840     	 6260  	 285      	 2.0350877193     	 noNeg            0.710538923272677
T_8806212 	 impressive    	 6088     	 5690  	 210      	 1.89523809524    	 noNeg            0.639344474567974
T_6305655 	 impressive    	 8995     	 8920  	 40       	 1.875            	 noNeg            0.628608659422374
T_6878955 	 impressive    	 8600     	 8550  	 30       	 1.66666666667    	 noNeg            0.510825623767991
T_5478886 	 impressive    	 1550     	 1210  	 185      	 1.83783783784    	 noNeg            0.608589792533059
T_7425551 	 impressive    	 2300     	 1930  	 335      	 1.10447761194    	 noNeg            0.0993724738129336
T_7270876 	 impressive    	 8750     	 8670  	 90       	 0.888888888889   	 noNeg            -0.117783035656258
T_771176  	 impressive    	 4102     	 3730  	 280      	 1.32857142857    	 noNeg            0.284104251102822
T_7873203 	 impressive    	 7100     	 6530  	 295      	 1.93220338983    	 noNeg            0.658661004488513
T_6853480 	 impressive    	 5700     	 5590  	 155      	 0.709677419355   	 noNeg            -0.342944751126603
T_9230607 	 impressive    	 5600     	 5000  	 390      	 1.53846153846    	 noNeg            0.430782916091454
T_8758919 	 impressive    	 9450     	 9280  	 245      	 0.69387755102    	 noNeg            -0.365459773495053
T_9019583 	 impressive    	 2950     	 2370  	 340      	 1.70588235294    	 noNeg            0.534082485929568
T_9921119 	 impressive    	 9380     	 9160  	 180      	 1.22222222222    	 noNeg            0.200670695460333
T_8181092 	 impressive    	 6300     	 5340  	 480      	 2                	 noNeg            0.693147180559945
T_4978701 	 impressive    	 8400     	 8120  	 190      	 1.47368421053    	 noNeg            0.387765531011264
T_9777423 	 impressive    	 1201     	 1020  	 150      	 1.20666666667    	 noNeg            0.187861737172333
T_3254798 	 impressive    	 10989    	 10570 	 345      	 1.21449275362    	 noNeg            0.194326502888153
T_271359  	 impressive    	 8599     	 8430  	 85       	 1.98823529412    	 noNeg            0.687247458433941
T_1058423 	 impressive    	 7100     	 6350  	 445      	 1.68539325843    	 noNeg            0.521998924365916
T_4262135 	 impressive    	 7570     	 7550  	 10       	 2                	 noNeg            0.693147180559945
T_5601353 	 large         	 6300     	 5750  	 440      	 1.25             	 noNeg            0.22314355131421
T_6488190 	 large         	 11130    	 10590 	 320      	 1.6875           	 noNeg            0.523248143764548
T_2710047 	 large         	 5920     	 5420  	 265      	 1.88679245283    	 noNeg            0.63487827243587
T_4882119 	 large         	 3650     	 3630  	 15       	 1.33333333333    	 noNeg            0.287682072449281
T_3057786 	 large         	 2500     	 2260  	 185      	 1.2972972973     	 noNeg            0.26028309826575
T_7511839 	 large         	 7600     	 7050  	 285      	 1.9298245614     	 noNeg            0.657429097956048
T_4301390 	 large         	 3976     	 3560  	 445      	 0.934831460674   	 noNeg            -0.0673890219051449
T_5296932 	 large         	 1578     	 1490  	 50       	 1.76             	 noNeg            0.565313809050061
T_5800342 	 large         	 3900     	 3660  	 160      	 1.5              	 noNeg            0.405465108108165
T_3464145 	 large         	 720      	 660   	 40       	 1.5              	 noNeg            0.405465108108165
T_6678082 	 large         	 6525     	 6000  	 340      	 1.54411764706    	 noNeg            0.434452644982179
T_3329879 	 large         	 1800     	 1180  	 380      	 1.63157894737    	 noNeg            0.489548225319674
T_8806212 	 large         	 7600     	 7140  	 275      	 1.67272727273    	 noNeg            0.5144553918182
T_6305655 	 large         	 9320     	 8610  	 465      	 1.52688172043    	 noNeg            0.423227564447935
T_6878955 	 large         	 2900     	 2650  	 185      	 1.35135135135    	 noNeg            0.301105092782922
T_9753595 	 large         	 3950     	 3360  	 335      	 1.76119402985    	 noNeg            0.565992005074275
T_5478886 	 large         	 10320    	 10110 	 115      	 1.82608695652    	 noNeg            0.602175402353266
T_7425551 	 large         	 8800     	 8600  	 165      	 1.21212121212    	 noNeg            0.192371892646456
T_7270876 	 large         	 9000     	 8560  	 290      	 1.51724137931    	 noNeg            0.41689380393156
T_771176  	 large         	 1820     	 1740  	 70       	 1.14285714286    	 noNeg            0.133531392627023
T_7873203 	 large         	 5250     	 4830  	 235      	 1.78723404255    	 noNeg            0.580669197131469
T_6853480 	 large         	 6100     	 5980  	 100      	 1.2              	 noNeg            0.182321556793955
T_9230607 	 large         	 4800     	 4750  	 40       	 1.25             	 noNeg            0.22314355131421
T_8758919 	 large         	 10100    	 9810  	 450      	 0.644444444444   	 noNeg            -0.439366659784535
T_9019583 	 large         	 8340     	 7950  	 405      	 0.962962962963   	 noNeg            -0.0377403279828083
T_9921119 	 large         	 6100     	 5090  	 475      	 2.12631578947    	 noNeg            0.754390805798931
T_8181092 	 large         	 10900    	 10320 	 305      	 1.90163934426    	 noNeg            0.642716326931847
T_9777423 	 large         	 7910     	 7770  	 345      	 0.405797101449   	 noNeg            -0.901901994422733
T_3254798 	 large         	 8893     	 8350  	 455      	 1.19340659341    	 noNeg            0.17681190098584
T_271359  	 large         	 2300     	 1640  	 425      	 1.55294117647    	 noNeg            0.440150666095676
T_1058423 	 large         	 2650     	 2560  	 50       	 1.8              	 noNeg            0.587786664902119
T_4262135 	 large         	 6100     	 5820  	 245      	 1.14285714286    	 noNeg            0.133531392627023
T_5601353 	 fair          	 9900     	 9800  	 425      	 0.235294117647   	 noNeg            -1.44691898293657
T_6488190 	 fair          	 10050    	 9540  	 355      	 1.43661971831    	 noNeg            0.362292936243054
T_2710047 	 fair          	 1125     	 1120  	 65       	 0.0769230769231  	 noNeg            -2.56494935746123
T_4882119 	 fair          	 8200     	 8020  	 410      	 0.439024390244   	 noNeg            -0.82320030880792
T_3057786 	 fair          	 6800     	 6610  	 225      	 0.844444444444   	 noNeg            -0.16907633004446
T_9986200 	 fair          	 1820     	 1700  	 355      	 0.338028169014   	 noNeg            -1.08462604669362
T_7511839 	 fair          	 11000    	 10350 	 415      	 1.56626506024    	 noNeg            0.448693842658369
T_4301390 	 fair          	 6652     	 6440  	 280      	 0.757142857143   	 noNeg            -0.278203328497048
T_5296932 	 fair          	 3955     	 3710  	 205      	 1.19512195122    	 noNeg            0.178248231406727
T_5800342 	 fair          	 2560     	 2490  	 100      	 0.7              	 noNeg            -0.356674943938732
T_7742505 	 fair          	 3334     	 3330  	 50       	 0.08             	 noNeg            -2.52572864430825
T_3464145 	 fair          	 10030    	 10010 	 35       	 0.571428571429   	 noNeg            -0.559615787934672
T_6678082 	 fair          	 4259     	 4100  	 265      	 0.6              	 noNeg            -0.51082562376599
T_8806212 	 fair          	 8277     	 8140  	 270      	 0.507407407407   	 noNeg            -0.678441033171052
T_6305655 	 fair          	 2475     	 2370  	 455      	 0.230769230769   	 noNeg            -1.46633706879443
T_6878955 	 fair          	 950      	 900   	 105      	 0.47619047619    	 noNeg            -0.741937344730377
T_9753595 	 fair          	 10100    	 9800  	 405      	 0.740740740741   	 noNeg            -0.300104592449988
T_5478886 	 fair          	 2800     	 2550  	 310      	 0.806451612903   	 noNeg            -0.215111379617225
T_7425551 	 fair          	 3700     	 3600  	 410      	 0.243902439024   	 noNeg            -1.41098697371186
T_7270876 	 fair          	 7290     	 7240  	 235      	 0.212765957447   	 noNeg            -1.54756250871511
T_771176  	 fair          	 8402     	 8160  	 470      	 0.514893617021   	 noNeg            -0.663794968547955
T_7873203 	 fair          	 5200     	 4900  	 465      	 0.645161290323   	 noNeg            -0.438254930930505
T_6853480 	 fair          	 10700    	 10370 	 385      	 0.857142857143   	 noNeg            -0.154150679827091
T_9230607 	 fair          	 5000     	 4890  	 375      	 0.293333333333   	 noNeg            -1.22644566017913
T_6445353 	 fair          	 2300     	 1920  	 335      	 1.13432835821    	 noNeg            0.126040720896286
T_8758919 	 fair          	 2480     	 2360  	 170      	 0.705882352941   	 noNeg            -0.348306694268465
T_9019583 	 fair          	 8520     	 8470  	 50       	 1                	 noNeg            2.22044604925031e-16
T_9921119 	 fair          	 8900     	 8830  	 185      	 0.378378378378   	 noNeg            -0.971860583029965
T_8181092 	 fair          	 5300     	 5240  	 300      	 0.2              	 noNeg            -1.6094379124341
T_4978701 	 fair          	 6800     	 6700  	 410      	 0.243902439024   	 noNeg            -1.41098697371186
T_9777423 	 fair          	 3983     	 3960  	 160      	 0.14375          	 noNeg            -1.93967959930468
T_271359  	 fair          	 2300     	 2090  	 415      	 0.506024096386   	 noNeg            -0.681170989512324
T_1058423 	 fair          	 1500     	 1070  	 455      	 0.945054945055   	 noNeg            -0.056512210263284
T_4262135 	 fair          	 8580     	 8480  	 320      	 0.3125           	 noNeg            -1.16315080980568
T_5601353 	 intense       	 8600     	 8430  	 105      	 1.61904761905    	 noNeg            0.481838086894209
T_6488190 	 intense       	 11000    	 10400 	 305      	 1.96721311475    	 noNeg            0.676617878606652
T_2710047 	 intense       	 10000    	 9200  	 420      	 1.90476190476    	 noNeg            0.644357016389513
